contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
128909	태안 안흥진성	34	충청남도 태안군 근흥면 정죽리	20060407090000	20250528150428	14	A02	A0201	A02010200	126.1563086740	36.6826478007		32131
126988	파주 오두산성	31	경기도 파주시 탄현면 성동리	20021024090000	20240531104426	27	A02	A0201	A02010200	126.6770816633	37.7710917137		10858
1116189	팔거산성	4	대구광역시 북구 노곡동	20101025200006	20240617093103	5	A02	A0201	A02010200	128.5687301521	35.9253937747		41481
798265	포천 반월성	31	경기도 포천시 청군로3290번길 19	20090905023352	20241206150743	29	A02	A0201	A02010200	127.2169009870	37.8937676966		11152
127217	포항 장기읍성	35	경상북도 포항시 남구 장기면 읍내리 156	20021125090000	20241203142136	23	A02	A0201	A02010200	129.4887751612	35.8961171381		37945
529248	하남 이성산성	31	경기도 하남시 춘궁동	20080404005716	20250319110947	30	A02	A0201	A02010200	127.1851617137	37.5252072139		13020
126221	하동 고소성	36	경상남도 하동군 악양면 평사리	20020822090000	20240906131253	18	A02	A0201	A02010200	127.6790514284	35.1544093298		52307
2786876	하동읍성	36	경상남도 하동군 고전면 고하리 산120	20211207010736	20250317132118	18	A02	A0201	A02010200	127.8308914053	35.0265791401		
127902	합미성(장수)	37	전북특별자치도 장수군 장수읍 석천리	20031120090000	20241129183211	11	A02	A0201	A02010200	127.4699137045	35.6045853774		55644
125562	행주산성	31	경기도 고양시 덕양구 행주로15번길 89	20031128090000	20250711094951	2	A02	A0201	A02010200	126.8264701618	37.5961203093		10440
125959	홍성 홍주읍성	34	충청남도 홍성군 홍성읍 아문길 20-1	20020409090000	20250701134506	15	A02	A0201	A02010200	126.6611596710	36.5997465556		32228
129506	홍지문 및 탕춘대성	1	서울특별시 종로구 홍지동	20070404090000	20250313173449	23	A02	A0201	A02010200	126.9566137677	37.5988528744		03015
126836	화도진지	2	인천광역시 동구 화도진로 114	20060614090000	20250317103302	5	A02	A0201	A02010200	126.6288885948	37.4824827966		22511
705590	화산산성	4	대구광역시 군위군 고로면 화북리	20090312191651	20240826134122	9	A02	A0201	A02010200	128.7813732013	36.0983142281		39057
126986	화성 당성	31	경기도 화성시 서신면 상안리	20020607090000	20250701145917	31	A02	A0201	A02010200	126.7131166185	37.1959814146		18555
790559	회원현성지	36	경상남도 창원시 자산동	20090901202257	20250317131933	16	A02	A0201	A02010200	128.5676082251	35.2083635184		51269
1620526	후애돈대	2	인천광역시 강화군 길상면 선두리	20120502190017	20250314135111	1	A02	A0201	A02010200	126.4886536687	37.6011609627		23051
1627205	흑성산성	34	충청남도 천안시 동남구 목천읍 교촌리	20120510203853	20250317213559	12	A02	A0201	A02010200	127.2091271691	36.7969084905		31233
3056442	흥인지문공원	1	서울특별시 종로구 종로6가	20231204111054	20250507133441	23	A02	A0201	A02010200	127.0082096468	37.5782895248		03098
