contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
3025361	채동선생가	38	전라남도 보성군 벌교읍 홍교길 28	20230921140507	20250811100202	10	A02	A0201	A02010500	127.3390779984	34.8482517745		59428
3036448	청도 이호우와 이영도 생가	35	경상북도 청도군 청도읍 유천길 46	20231110151705	20250725091600	20	A02	A0201	A02010500	128.7721276761	35.5704598562		38349
416167	청마 생가	36	경상남도 통영시 망일1길 82	20080124020550	20241209131918	17	A02	A0201	A02010500	128.4352127716	34.8451046181		53048
2793043	추원재/김종직선생생가	36	경상남도 밀양시 부북면 추원재길 58	20211213223840	20250312161259	7	A02	A0201	A02010500	128.7184875366	35.4839019544		50404
128763	퇴계태실	35	경상북도 안동시 도산면 온혜중마길 46-5	20060125090000	20230907154148	11	A02	A0201	A02010500	128.8284557953	36.7497298160		36604
2605196	허난설헌 생가터	32	강원특별자치도 강릉시 난설헌로193번길 1-16	20190604224220	20250526134026	1	A02	A0201	A02010500	128.9096754240	37.7919281710		25466
2605207	허난설헌 솔숲	32	강원특별자치도 강릉시 난설헌로193번길 1-16	20190604225620	20250317142525	1	A02	A0201	A02010500	128.9096754240	37.7919281710		25466
533915	호암 이병철선생 생가	36	경상남도 의령군 정곡면 호암길 22-4	20080416193326	20241127151502	12	A02	A0201	A02010500	128.3232471755	35.3820340138		52125
126783	홍길동 생가	38	전라남도 장성군 황룡면 홍길동로 431	20021127090000	20250319191304	19	A02	A0201	A02010500	126.7265702481	35.3186605607		57223
737236	홍난파 생가	31	경기도 화성시 남양읍 홍난파길 32	20090521004955	20250421164620	31	A02	A0201	A02010500	126.8338616741	37.1790938319		18278
945987	홍파동 홍난파 가옥	1	서울특별시 종로구 송월1길 38 (홍파동)	20100205224920	20250314132148	23	A02	A0201	A02010500	126.9650998768	37.5716006396		03178
3427488	화성시독립운동기념관	31	경기도 화성시 향남읍 제암고주로 34	20241127172624	20241128140002	31	A02	A0201	A02010500	126.8908219069	37.1243428413		18595
742566	화순 오지호 생가	38	전라남도 화순군 동복면 독상1길 48-1	20090527232539	20240430104307	24	A02	A0201	A02010500	127.1303463628	35.0691566945		58102
1597879	황윤석 생가	37	전북특별자치도 고창군 성내면 조동길 33	20120409231745	20240429140804	1	A02	A0201	A02010500	126.7551616104	35.5604197407		56419
3455349	3.8민주의거기념관	3	대전광역시 중구 선화서로 46 (선화동)	20241220134937	20250731170313	5	A02	A0201	A02010500	127.4185434196	36.3278715781		34862
