contentid	title	areacode	addr	creationtime	modifiedtime	sigungucode	cat1	cat2	cat3	mapx	mapy	tel	zipcode
3513142	밀양햇살상권	36	경상남도 밀양시 상설시장2길 2 (내일동)	20250725143806	20250725144332	7	A02	A0203	A02030600	128.7516288182	35.4933820511		50430
3019402	바람쐬는길	37	전북특별자치도 전주시 완산구 바람쐬는길 21 (교동)	20231012112621	20240118102621	12	A02	A0203	A02030600	127.1626022226	35.8116342920		55110
2366466	반고개 무침회 골목	4	대구광역시 서구 달구벌대로375길 14-1	20160204192755	20250324173624	6	A02	A0203	A02030600	128.5701151199	35.8622926131		41870
3108210	밤디불거리	38	전라남도 여수시 이순신광장로 146 (중앙동)	20240307142511	20250315144349	13	A02	A0203	A02030600	127.7397262519	34.7373266625		59737
3018574	밤리단길	31	경기도 고양시 일산동구 정발산동	20231006155951	20250417133657	2	A02	A0203	A02030600	126.7841135532	37.6721523718		10363
2733422	밤일마을	31	경기도 광명시 하안1동	20210812190910	20250328143013	4	A02	A0203	A02030600	126.8691588387	37.4651807336		
2993177	백악정	1	서울특별시 종로구 청와대로 1 청와대	20230710143616	20250109093213	23	A02	A0203	A02030600	126.9768652077	37.5808997695	1522-7760	03048
1892320	보령 천북굴단지	34	충청남도 보령시 천북면	20140210203945	20250729093050	5	A02	A0203	A02030600	126.4846446968	36.5075541190		33400
2774281	보문숲머리먹거리촌	35	경상북도 경주시 보문동	20211115183824	20240904153015	2	A02	A0203	A02030600	129.2552807030	35.8346251949		38175
1053905	보정동카페거리	31	경기도 용인시 기흥구 보정동	20100702203050	20240510145446	23	A02	A0203	A02030600	127.1101326397	37.3212267380		16897
2687748	복현오거리 먹자골목	4	대구광역시 북구 복현동	20201127191207	20250317204740	5	A02	A0203	A02030600	128.6150240861	35.8969839584		41562
2775488	봉명동 우산거리	3	대전광역시 유성구 봉명동	20211117235244	20250325181527	4	A02	A0203	A02030600	127.3452158155	36.3584473350		34185
3008271	봉산게장백반거리	38	전라남도 여수시 봉산동	20230904190616	20250609171337	13	A02	A0203	A02030600	127.7205724525	34.7341155792		59756
126802	봉산문화거리	4	대구광역시 중구 봉산문화길 38	20040226090000	20250331165447	8	A02	A0203	A02030600	128.5980293412	35.8618042938		41959
2615314	부림시장 먹자골목	36	경상남도 창원시 마산합포구 3·15대로 352	20190815002109	20250304174241	16	A02	A0203	A02030600	128.5734827796	35.2058277985		51730
1935608	부산 가톨릭 특성화 거리	6	부산광역시 금정구 오륜대로 50 (부곡동)	20140718193257	20250115135508	2	A02	A0203	A02030600	129.0970388630	35.2434553947		46265
2946508	부산 영화의 거리	6	부산광역시 해운대구 마린시티1로 91 (우동, 마린시티두산위브포세이돈)	20230131110050	20250521140825	16	A02	A0203	A02030600	129.1444371716	35.1549495207		48119
1960620	부산 자갈치 양곱창 골목	6	부산광역시 중구 구덕로 73	20141028202648	20250407155226	15	A02	A0203	A02030600	129.0277461155	35.0973677005		48982
3093625	부산진 별빛산책길	6	부산광역시 부산진구 범전동	20240201162039	20250306102808	7	A02	A0203	A02030600	129.0546280676	35.1640385095		47205
749211	부평 해물탕거리	2	인천광역시 부평구 부평동	20090608185903	20250317142007	6	A02	A0203	A02030600	126.7277125843	37.4942526202		21392
1960614	부평족발골목	6	부산광역시 중구 광복로12번길 3	20141028195906	20250522112826	15	A02	A0203	A02030600	129.0264572886	35.0992146927		48980
2643387	북맛골	6	부산광역시 금정구 장전동	20200110232744	20250304171741	2	A02	A0203	A02030600	129.0825597462	35.2369919623		46325
3003138	북성동 원조 자장면거리	2	인천광역시 중구 북성동2가	20230829140125	20240913145127	10	A02	A0203	A02030600	126.6195840756	37.4757361948		22312
2946075	북촌한옥마을 감고당길	1	서울특별시 종로구 송현동	20230128185633	20240816094507	23	A02	A0203	A02030600	126.9824147854	37.5779529898		03062
1053768	분당 정자동 카페거리	31	경기도 성남시 분당구 정자동	20100702182846	20250520145921	12	A02	A0203	A02030600	127.1059233542	37.3686100607	성남시 콜센터 1577-3100	13555
3032563	불리단길	35	경상북도 경주시 불국신택지5길 11 (진현동)	20230829181316	20250717145751	2	A02	A0203	A02030600	129.3270647374	35.7844683225		38127
3033447	빵천동	6	부산광역시 수영구 남천동	20230922135329	20250408140714	12	A02	A0203	A02030600	129.1096377803	35.1417920166		48318
2650800	사의재저잣거리	38	전라남도 강진군 강진읍 사의재길 27	20200330225620	20250331172951	1	A02	A0203	A02030600	126.7706552189	34.6440484670		59226
2650232	산복도로	6	부산광역시 중구	20200324023540	20240806160054	15	A02	A0203	A02030600	129.0309232942	35.1092330974		48917
128170	산호공원(용마공원) 시(詩)의 거리	36	경상남도 창원시 마산합포구 산호동	20040609090000	20240902113616	16	A02	A0203	A02030600	128.5806041618	35.2139464601		51331
2781336	삼국지벽화거리	2	인천광역시 중구 제물량로 262-15	20211126045106	20250318133923	10	A02	A0203	A02030600	126.6182286760	37.4745724172		22314
2820721	삼척항 대게거리	32	강원특별자치도 삼척시 정하동	20220519135815	20250317205604	4	A02	A0203	A02030600	129.1881280674	37.4364524178		25925
3056499	삼천 2동 막걸리골목	37	전북특별자치도 전주시 완산구 삼천동1가	20231130103100	20250610102717	12	A02	A0203	A02030600	127.1228144638	35.7975435382		55089
250147	삼청동거리	1	서울특별시 종로구 삼청로 156 (삼청동)	20060731090000	20250618134243	23	A02	A0203	A02030600	126.9828199930	37.5889267212		03050
3018992	상사화피는마을	38	전라남도 영광군 불갑면 불갑사로 167	20231010161415	20241126140018	16	A02	A0203	A02030600	126.5288625280	35.2174242664		57058
2030782	상상길(창원)	36	경상남도 창원시 마산합포구 중성동	20150923222603	20250316200556	16	A02	A0203	A02030600	128.5763241760	35.2066388700		51729
2500207	상수동 카페거리	1	서울특별시 마포구 상수동	20170718201029	20250317205914	13	A02	A0203	A02030600	126.9214545083	37.5484886553		04074
3056985	샤로수길	1	서울특별시 관악구 봉천동	20231204122421	20240827182231	5	A02	A0203	A02030600	126.9556311429	37.4785946078		08833
1046349	서면1번가	6	부산광역시 부산진구 신천대로62번길 61	20100619010530	20250725090742	7	A02	A0203	A02030600	129.0582863694	35.1535758596		47289
